transaction_id,customer_id,amount,transaction_type,transaction_date
4749,864,1045.99,Credit,2025-08-03
4750,254,507.44,Debit,2025-10-16
4751,279,1830.49,Debit,2024-08-05
4752,40,2544.21,Credit,2025-02-19
4753,734,3467.01,Credit,2025-11-05
4754,75,204.15,Credit,2025-04-10
4755,274,2736.49,Credit,2026-04-27
4756,70,4990.12,Debit,2025-05-20
4757,830,164.73,Credit,2024-07-07
4758,339,886.76,Credit,2026-03-16
4759,394,3082.14,Credit,2024-11-11
4760,52,1312.57,Credit,2025-09-15
4761,469,35.68,Debit,2024-08-11
4762,854,4304.11,Debit,2024-07-04
4763,351,3206.18,Debit,2026-01-19
4764,935,4519.19,Credit,2025-02-04
4765,27,100.56,Debit,2025-04-25
4766,601,260.61,Debit,2025-08-29
4767,513,2228.12,Debit,2026-03-05
4768,732,4035.75,Credit,2024-07-07
4769,834,1745.05,Debit,2026-03-07
4770,434,2301.36,Debit,2024-07-15
4771,523,1228.75,Debit,2025-12-10
4772,739,2779.22,Debit,2025-01-05
4773,489,1285.49,Debit,2024-07-24
4774,279,4697.65,Credit,2025-06-30
4775,624,3915.69,Debit,2025-03-02
4776,51,3003.15,Debit,2025-02-06
4777,213,3699.95,Debit,2026-01-28
4778,278,2564.44,Debit,2026-01-06
4779,279,3440.89,Debit,2025-01-16
4780,732,1351.96,Debit,2025-08-21
4781,589,2942.12,Debit,2024-08-06
4782,875,3150.33,Debit,2024-08-21
4783,498,4598.35,Credit,2025-11-30
4784,549,2270.98,Debit,2026-05-12
4785,413,4752.48,Credit,2024-12-08
4786,925,645.43,Debit,2024-07-05
4787,300,4574.16,Credit,2026-03-20
4788,655,88.35,Credit,2024-12-15
4789,566,4863.68,Credit,2025-03-06
4790,741,4856.35,Credit,2024-06-22
4791,215,816.13,Credit,2025-05-08
4792,46,1934.9,Credit,2024-12-05
4793,490,3562.58,Credit,2024-10-28
4794,289,360.17,Debit,2025-05-06
4795,897,4933.8,Credit,2025-08-03
4796,722,531.78,Debit,2025-06-23
4797,786,2507.9,Debit,2024-09-16
4798,573,4827.44,Debit,2024-10-07
4799,161,1738.89,Credit,2025-05-25
4800,555,2569.6,Debit,2026-01-07
4801,443,3461.78,Debit,2026-01-08
4802,899,1899.17,Debit,2024-06-05
4803,831,3798.05,Debit,2024-12-24
4804,922,1278.16,Debit,2024-10-21
4805,507,3910.4,Debit,2024-10-18
4806,798,767.36,Debit,2024-05-31
4807,683,3860.68,Credit,2025-09-27
4808,651,2336.29,Credit,2025-12-17
4809,529,4997.19,Credit,2025-02-24
4810,556,2073.18,Debit,2026-04-30
4811,772,3606.89,Debit,2024-06-03
4812,54,1712.83,Debit,2025-11-09
4813,536,1130.37,Debit,2025-12-10
4814,439,3642.3,Credit,2024-12-27
4815,301,615.83,Debit,2026-04-05
4816,342,4139.55,Credit,2025-01-10
4817,404,2902.02,Credit,2025-08-26
4818,27,340.53,Debit,2025-06-10
4819,595,2334.55,Debit,2024-10-11
4820,837,2989.75,Debit,2025-09-21
4821,896,367.89,Debit,2026-05-03
4822,10,3891.68,Credit,2026-01-14
4823,849,4064.12,Debit,2026-05-01
4824,895,4336.45,Debit,2025-06-30
4825,92,4766.74,Debit,2025-10-29
4826,662,4271.6,Credit,2026-02-02
4827,256,2246.92,Credit,2025-07-17
4828,129,1151.77,Credit,2025-09-27
4829,865,1390.82,Credit,2025-03-15
4830,232,1290.31,Credit,2024-07-12
4831,204,4289.71,Credit,2026-02-10
4832,384,1243.89,Debit,2024-07-22
4833,401,948.35,Debit,2026-03-11
4834,993,783.0,Credit,2025-09-22
4835,513,1393.04,Debit,2024-11-22
4836,877,4556.46,Debit,2025-07-20
4837,665,672.36,Credit,2025-06-22
4838,465,1650.45,Credit,2025-12-24
4839,509,2755.07,Credit,2025-04-19
4840,752,2094.01,Debit,2025-06-16
4841,168,2347.78,Credit,2026-03-16
4842,131,330.25,Debit,2024-11-16
4843,493,4912.66,Credit,2026-05-01
4844,792,1121.57,Credit,2024-11-12
4845,506,4825.31,Credit,2025-01-06
4846,511,813.06,Credit,2024-09-09
4847,604,4078.74,Debit,2024-11-04
4848,547,2715.54,Debit,2024-09-25
4849,331,151.02,Credit,2025-03-06
4850,708,1182.99,Credit,2025-12-15
4851,783,2191.41,Debit,2024-12-20
4852,379,4587.03,Debit,2025-12-23
4853,939,1409.53,Debit,2024-11-12
4854,399,777.44,Debit,2025-10-03
4855,588,2220.8,Debit,2025-11-06
4856,234,1438.73,Credit,2025-05-27
4857,169,616.33,Credit,2025-08-26
4858,309,26.68,Credit,2024-12-01
4859,964,3207.04,Credit,2025-10-13
4860,745,2947.96,Credit,2024-11-08
4861,903,1296.81,Debit,2025-08-31
4862,751,1573.22,Debit,2025-12-11
4863,581,217.68,Credit,2024-07-17
4864,583,1724.12,Debit,2024-06-02
4865,24,4390.31,Debit,2026-02-10
4866,915,308.7,Credit,2025-03-27
4867,84,165.21,Credit,2024-10-23
4868,490,1075.2,Debit,2025-04-01
4869,171,420.28,Credit,2025-04-07
4870,441,3802.56,Debit,2025-07-20
4871,582,2672.93,Debit,2024-07-27
4872,376,1058.99,Credit,2026-02-10
4873,556,345.74,Debit,2025-11-06
4874,358,2320.74,Debit,2026-05-13
4875,201,1858.29,Debit,2025-07-25
4876,306,2803.33,Debit,2025-06-02
4877,812,2424.4,Debit,2025-09-09
4878,560,4081.01,Debit,2025-04-15
4879,988,290.16,Credit,2026-04-04
4880,506,2465.84,Debit,2025-03-01
4881,75,2542.23,Credit,2024-10-03
4882,721,2039.53,Credit,2024-07-05
4883,542,4143.06,Credit,2024-07-31
4884,962,29.55,Debit,2025-01-29
4885,792,821.07,Credit,2025-09-22
4886,395,3787.1,Credit,2025-02-15
4887,803,3265.87,Debit,2024-09-14
4888,606,1495.7,Debit,2025-11-08
4889,21,3864.85,Debit,2025-09-24
4890,147,1171.22,Credit,2025-07-26
4891,548,1267.53,Credit,2024-06-26
4892,333,1379.27,Debit,2025-09-15
4893,263,1612.81,Debit,2025-02-23
4894,318,4185.59,Credit,2024-12-15
4895,518,2282.34,Credit,2025-06-05
4896,195,2708.97,Debit,2025-07-16
4897,481,1400.14,Credit,2025-10-14
4898,890,3578.02,Debit,2024-08-27
4899,530,2192.65,Credit,2026-01-13
4900,675,4330.66,Credit,2024-07-30
4901,679,2936.81,Debit,2024-08-14
4902,268,2974.37,Credit,2025-04-14
4903,338,3077.31,Debit,2025-11-02
4904,753,128.4,Credit,2025-01-09
4905,502,1525.0,Credit,2024-11-24
4906,718,2960.59,Credit,2024-09-20
4907,494,1593.07,Credit,2024-12-15
4908,642,1390.52,Debit,2026-04-24
4909,332,2076.88,Credit,2025-02-28
4910,502,3327.74,Debit,2024-08-31
4911,407,2931.77,Credit,2026-03-07
4912,226,1875.41,Debit,2024-08-16
4913,60,2908.85,Credit,2025-05-30
4914,194,2241.38,Credit,2025-08-17
4915,94,1781.1,Credit,2025-02-09
4916,152,112.56,Debit,2026-01-26
4917,714,4061.9,Credit,2024-08-18
4918,633,754.75,Debit,2025-01-10
4919,646,4849.76,Debit,2025-07-25
4920,264,2693.63,Credit,2024-09-01
4921,802,2475.7,Debit,2026-05-10
4922,642,3687.73,Credit,2024-08-30
4923,651,229.24,Debit,2025-10-23
4924,492,516.87,Debit,2024-07-13
4925,188,1219.79,Debit,2025-01-10
4926,166,2006.7,Debit,2024-08-22
4927,57,2433.02,Debit,2024-06-11
4928,998,2287.24,Debit,2025-08-26
4929,584,4177.28,Debit,2026-04-17
4930,412,4484.19,Credit,2024-12-16
4931,905,3502.33,Credit,2024-07-16
4932,759,4577.93,Credit,2025-06-29
4933,937,2225.57,Credit,2024-05-27
4934,527,2623.24,Credit,2024-12-13
4935,7,2316.11,Credit,2025-04-05
4936,839,367.51,Credit,2025-02-05
4937,665,2895.02,Debit,2025-02-04
4938,788,2366.12,Credit,2025-07-16
4939,23,1601.8,Debit,2026-05-09
4940,332,1770.64,Credit,2024-06-20
4941,118,2484.77,Debit,2025-07-19
4942,389,2992.14,Credit,2024-09-28
4943,212,379.17,Debit,2026-01-23
4944,100,514.35,Debit,2025-12-15
4945,927,3137.7,Debit,2025-01-06
4946,323,3164.53,Credit,2026-04-16
4947,753,4697.54,Debit,2026-02-19
4948,423,2407.34,Credit,2026-01-13
4949,848,363.98,Debit,2025-05-23
4950,993,4305.46,Debit,2025-12-11
4951,858,3333.98,Debit,2025-09-04
4952,994,2111.11,Credit,2024-11-08
4953,753,2923.62,Credit,2026-01-04
4954,778,4719.74,Debit,2025-02-03
4955,99,600.3,Debit,2026-05-18
4956,361,78.56,Debit,2025-11-29
4957,596,2162.39,Credit,2024-09-13
4958,314,4002.2,Credit,2024-07-24
4959,591,2471.65,Debit,2025-11-04
4960,896,3521.24,Debit,2025-09-29
4961,736,787.31,Debit,2024-10-16
4962,49,2246.05,Credit,2025-07-03
4963,686,2669.53,Credit,2024-06-29
4964,621,3741.52,Credit,2024-08-26
4965,185,702.31,Credit,2025-11-20
4966,802,1280.83,Credit,2025-08-07
4967,476,3576.71,Debit,2026-01-07
4968,557,2632.02,Credit,2024-09-16
4969,292,3607.06,Credit,2025-06-05
4970,522,3896.16,Credit,2025-03-21
4971,413,264.2,Credit,2024-11-14
4972,719,397.5,Credit,2025-05-01
4973,773,4484.71,Debit,2024-11-10
4974,391,671.02,Credit,2025-11-02
4975,742,2669.14,Credit,2026-02-12
4976,137,786.83,Credit,2025-10-06
4977,981,1864.42,Debit,2024-07-31
4978,781,56.15,Credit,2024-05-30
4979,418,4680.91,Credit,2024-10-19
4980,980,4275.26,Debit,2025-05-04
4981,298,3434.03,Debit,2024-12-03
4982,758,3503.78,Debit,2024-12-03
4983,507,730.93,Credit,2025-03-15
4984,626,742.14,Credit,2024-10-05
4985,46,4616.42,Debit,2024-08-24
4986,16,2133.31,Debit,2024-10-16
4987,536,4689.06,Credit,2025-04-13
4988,317,1748.34,Debit,2025-04-28
4989,420,4878.47,Credit,2025-10-18
4990,198,4184.24,Credit,2025-01-21
4991,687,3521.27,Debit,2025-05-17
4992,974,4945.82,Credit,2025-11-10
4993,580,115.17,Credit,2024-08-19
4994,956,256.26,Debit,2025-03-26
4995,259,3405.59,Credit,2026-05-21
4996,576,4087.6,Debit,2025-12-17
4997,368,1909.41,Credit,2025-01-08
4998,850,4187.92,Credit,2024-09-22
4999,641,2029.86,Debit,2026-04-09
5000,668,1589.8,Credit,2025-12-31
